address,postcode,latitude,longitude,restaurant_count,restaurant_rating,restaurant_price,arts_count,grocery_count,walk,transit,bike
5505 Margaretta St,15206,40.46836,-79.92956,53,3.7,1.928571429,16,11,67,52,57
5106 Morningrise Dr,15236,40.361046,-80.00572,13,3.038461538,1.416666667,1,2,27,38,
151 Fort Pitt Blvd #903,15222,40.43846,-80.00467,241,3.65,2,20,4,81,89,85
342 Mayville Ave,15226,40.40152,-80.015045,17,3.764705882,1.214285714,1,1,36,37,19
904 Oakside Ln,15229,40.533833,-80.028336,8,3.125,1.8,2,0,22,18,
344 Clarence St,15211,40.436897,-80.025604,19,3.421052632,2.1875,11,0,49,58,25
2160 Greentree Rd #503W,15220,40.39235,-80.07204,16,3.5,2,0,2,61,32,9
1145 Margray St,15207,40.36739,-79.915794,5,4.1,1.333333333,2,1,24,33,9
145 Henderson St,15212,40.45967,-80.002914,36,4,1.533333333,17,2,55,55,50
2641 Fairgreen Dr,15241,40.313705,-80.09401,8,4.125,1.8,0,1,20,0,
512 Brushglen Ln,15236,40.32504,-79.972084,0,0,0,0,,7,0,
301 Paris Rd,15235,40.459797,-79.835815,11,3.5,1.125,1,2,36,31,20
2442 Edgebrook Ave,15226,40.39422,-80.014854,19,3.763157895,1.25,1,1,70,31,32
1409 Methyl St,15216,40.413887,-80.02561,13,3.923076923,1.222222222,0,2,51,53,24
120 Lamesa St,15223,40.51137,-79.958206,5,3,1,0,2,40,25,23
3146 Josephine St,15203,40.42057,-79.96419,30,3.625,1.684210526,10,2,54,44,58
1465 Benton Ave,15212,40.48408,-80.03943,12,3.291666667,1.375,0,1,51,43,57
5756 Kentucky Ave,15232,40.45094,-79.92801,71,3.875,1.941176471,18,10,83,67,45
1175 Mifflin Rd,15207,40.3722,-79.91671,3,4,1.5,2,1,24,30,9
903 Bryn Mawr Rd,15219,40.4521,-79.95853,96,3.225,1.8125,20,8,62,71,48
1502 Creedmoor Ave,15226,40.38863,-80.01195,13,3.576923077,1.272727273,1,1,65,42,33
549 Clemesha Ave,15226,40.392834,-80.025955,29,3.775,1.294117647,2,3,76,42,33
825 Morewood Ave #G9,15213,40.447647,-79.94224,83,3.125,1.375,20,9,86,71,79
5610 Hobart St,15217,40.432423,-79.926895,64,3.925,1.470588235,6,8,84,53,79
546 Sunnyland Ave,15227,40.38278,-79.98967,19,3.289473684,1.2,0,2,50,48,30
530 California Ave,15202,40.502003,-80.07023,20,3.875,1.461538462,4,1,57,39,33
2319 Larkins Way,15203,40.427032,-79.97238,62,3.85,1.833333333,18,4,95,62,94
1718 Beryl Dr,15227,40.358948,-79.957634,2,4,2,0,0,18,24,
7410 Grand Ave,15225,40.517277,-80.147934,3,3.666666667,1.666666667,,,33,27,
2906 Merwyn Ave,15204,40.45588,-80.050575,2,4.75,2,2,1,47,43,22
223 Oakbrook Cir,15220,40.432903,-80.04157,11,4.045454545,1.285714286,2,2,20,32,22
2717 Shelly St,15203,40.42295,-79.96837,43,3.6,1.631578947,12,3,83,49,35
4565 Gladstone St,15207,40.41535,-79.94183,10,3.55,1.5,1,5,53,39,30
2429 Giant Oaks Dr,15241,40.328327,-80.09123,6,4.416666667,2,1,,9,0,
231 Arden Rd,15216,40.391167,-80.0479,44,3.525,1.666666667,7,5,70,47,40
312 Marshall Dr,15235,40.449802,-79.8328,6,3.666666667,1.5,1,0,12,24,
5 Bayard Rd #807,15213,40.452625,-79.94192,109,3.375,1.133333333,20,11,83,73,71
1563 Reamer St,15226,40.392086,-80.002335,4,3.5,1.25,,1,27,54,11
2311 McMonagle Ave,15216,40.400352,-80.047485,24,3.55,1.647058824,3,4,64,41,27
1200 Berkshire Ave,15226,40.38905,-80.0155,18,3.555555556,1.25,1,1,63,29,41
2700 Sumner St,15203,40.421047,-79.969795,48,3.725,1.611111111,14,3,66,47,25
1319 Triana St,15210,40.404713,-79.98051,7,3.571428571,1.2,0,1,33,39,24
824 Jane St,15239,40.49169,-79.77468,4,3.375,1,,0,28,28,10
1209 Savannah Ave,15218,40.432484,-79.89088,42,3.575,1.5,7,6,81,51,77
207 Richbarn Rd,15212,40.486877,-80.036064,10,3.35,1.285714286,,1,45,42,28
5229 Stanton Ave,15201,40.478138,-79.94965,15,3.933333333,1.727272727,20,2,66,43,37
293 Fisk St,15201,40.467228,-79.95851,71,3.475,1.5,20,5,87,59,79
228 Hilands Ave,15202,40.5085,-80.086754,5,3.8,1.8,1,,37,33,24
305 Amabell St,15211,40.431583,-80.014435,28,3.6,1.65,11,4,71,72,57
406 Landon Gate Gdn,15238,40.525787,-79.919044,0,0,0,,,1,0,
8011 Westmoreland Ave,15218,40.426647,-79.88144,28,3.4,1.375,7,4,65,48,
455 Holdsworth Dr,15236,40.341152,-79.97599,14,3.464285714,1.357142857,2,1,55,40,
148 Alcan Dr,15239,40.476795,-79.715355,0,0,0,,0,10,20,10
631 Oxford Blvd,15243,40.367672,-80.0749,2,3.75,1,1,,11,28,
3111 McRoberts Rd,15234,40.370132,-80.0028,12,2.875,1.454545455,,2,16,47,6
3827-3829 Wealth St,15212,40.484486,-80.04786,26,3.6,1.285714286,1,2,36,43,13
1222 Love St,15218,40.420094,-79.90339,10,3.6,1.111111111,5,1,21,45,33
2000 Calistoga Pl,15221,40.449284,-79.872055,11,3.863636364,1.5,0,3,39,49,7
931 Braddock Rd,15221,40.43211,-79.8542,5,3.7,1.333333333,0,0,19,27,13
1208 Strahley Pl,15220,40.446373,-80.042725,5,4.2,1,4,0,30,40,13
473 Arbor Ln,15236,40.327827,-79.97102,5,3.6,1.6,0,0,12,21,8
1243 Morrow Rd,15241,40.34375,-80.100494,1,4,2,0,0,6,25,
116 Secane St,15211,40.422062,-80.00308,30,3.6,1.588235294,2,3,60,67,27
321 E Garden Rd,15227,40.376965,-79.970985,22,4,1.25,0,2,58,42,26
907 Dorchester Ave,15226,40.3894,-80.0232,19,3.5,1.277777778,2,3,55,32,27
326 Dorothy Dr,15235,40.468685,-79.837944,3,3.5,1,1,1,5,31,6
2817 1/2 Edwards Way,15203,40.423714,-79.96759,37,3.6,1.631578947,12,3,85,49,66
361 Siebert Rd,15237,40.529972,-80.0171,25,3.125,1.352941176,3,3,41,32,
265 Cascade Rd,15221,40.42623,-79.865326,5,3.7,1.5,,0,29,34,14
715 Transverse Ave,15210,40.40742,-79.98687,13,3.076923077,1.111111111,1,1,66,48,29
428 Colton St,15209,40.484467,-79.97496,25,4.125,1.785714286,4,0,51,28,
12 Hennig Dr,15236,40.365368,-80.00061,11,3,1.6,0,2,43,41,5
66 Pius St #301,15203,40.424313,-79.98241,62,3.675,1.684210526,18,3,78,59,71
3031 Churchview Ave,15227,40.386,-79.969444,16,3.84375,1.625,0,1,52,38,24
5209 Lotus Way,15201,40.478867,-79.95164,26,4,1.588235294,20,2,69,41,44
615 City View Ave,15202,40.507977,-80.068756,15,4.4,1.75,2,1,35,35,
21 Seneca Rd,15241,40.43708,-79.97575,83,3.725,1.5,19,6,35,51,27
225 Ryan Dr,15220,40.39927,-80.05945,9,3.055555556,1.5,2,2,20,31,
4812 Rosetta St,15224,40.468166,-79.945015,57,4.075,1.470588235,19,6,78,50,48
4356 Spring Garden Rd,15212,40.49408,-79.99599,1,4.5,2,1,,1,32,19
1024 Salter Way,15212,40.459034,-79.99425,33,3.775,1.611111111,20,9,73,50,44
238 Martsolf Ave,15229,40.51427,-80.027275,25,3.75,1.4,1,3,44,38,23
355 Frazier Dr,15235,40.43084,-79.8123,19,3.736842105,1.615384615,1,4,52,27,
242 E Warrington Ave,15210,40.420746,-80.00301,23,3.6,1.588235294,2,3,65,68,37
853 Ashdale St,15210,40.414497,-79.999344,9,3.277777778,1.571428571,2,2,44,62,17
285 Carmell Dr,15241,40.30573,-80.08252,0,0,0,0,,11,0,
274 Arden Rd,15216,40.390644,-80.04999,40,3.625,1.533333333,6,3,56,45,18
748 Bayridge Ave,15226,40.391956,-80.02272,21,3.525,1.263157895,2,3,71,37,36
63 Colony Oaks Dr,15209,40.50638,-79.97755,2,3.25,1.5,,1,16,0,
1696 Pioneer Ave,15226,40.407322,-80.01542,5,3.6,1.25,0,1,13,56,7
6623 Saltsburg Rd,15235,40.48168,-79.80619,1,2.5,1,,1,29,28,10
340 Dorothy Dr,15235,40.469334,-79.83857,3,3.5,1,1,1,10,30,
307 S Dithridge St #410,15213,40.44554,-79.95022,142,3.175,1.421052632,20,6,76,69,42
321 Spahr St,15232,40.45648,-79.927246,74,3.85,2.058823529,19,11,94,71,94
931 Climax St,15210,40.42021,-79.98894,49,3.75,1.7,15,1,77,49,51
5137 Fieldcrest Dr,15236,40.35783,-80.005394,13,3,1.333333333,1,2,0,36,27
2712 Berg St,15203,40.419266,-79.97019,48,3.725,1.611111111,14,3,55,46,46
3224 Eastmont Ave,15216,40.386894,-80.03697,50,3.5,1.5,7,2,63,47,
2735 Shiras Ave,15216,40.403778,-80.031876,35,3.6,1.222222222,1,5,58,46,22
468 Springdale Dr,15235,40.470646,-79.82365,22,3,1.2,1,2,58,28,
22 Hearthstone Dr,15235,40.458794,-79.8204,20,3.1,1.176470588,1,2,40,25,
251 Temona Dr,15236,40.332294,-79.9654,15,3.833333333,1.75,0,1,43,41,23
532 Highview Rd,15234,40.380264,-80.02062,7,3.357142857,1.333333333,1,2,44,51,
117 Paree Dr,15239,40.480965,-79.70711,1,4,1,,,14,20,15
332 Elizabeth Ave,15202,40.49836,-80.0643,31,3.075,1.235294118,3,2,74,40,40
4355 Spring Garden Rd,15212,40.49381,-79.9956,1,4.5,2,1,,2,30,12
306 Kennedy Ave,15214,40.474297,-80.01394,0,0,0,3,1,25,44,25
2137 Walton Ave,15210,40.39029,-79.99359,13,3.115384615,1.090909091,,0,52,57,33
618 Edgewood Rd,15221,40.425575,-79.86867,6,3.833333333,1.5,1,0,31,35,20
1481 Abers Creek Rd,15239,40.480858,-79.71477,0,0,0,,,24,19,
2441 Southvue Dr,15241,40.315536,-80.07881,6,4.416666667,2,0,,10,0,
220 Irwin Ave,15202,40.489475,-80.05605,33,3.175,1.176470588,3,3,48,41,
3259 Beacon Hill Ave,15216,40.3854,-80.03696,49,3.625,1.5,7,2,51,46,28
959 Saxonburg Blvd,15223,40.51478,-79.94416,11,3.318181818,1.285714286,0,3,51,20,19
709 Ridgefield Ave,15216,40.396378,-80.04978,22,3.525,1.666666667,2,3,39,41,
400 Birmingham Ave,15210,40.403797,-79.98126,11,3.454545455,1.25,0,1,43,42,30
904 Settlers Ridge Rd,15238,40.53719,-79.90863,5,4,1.6,1,,19,0,9
144 Lohengrin Dr,15209,40.523857,-79.984024,0,0,0,,,1,12,
128 N Craig St #705,15213,40.448032,-79.94866,125,3.4,1.611111111,20,6,89,71,79
648 Northcrest Dr,15226,40.409016,-80.01241,3,3.833333333,1,0,1,22,61,8
519 Decatur Ave,15221,40.420654,-79.84525,19,3.578947368,1.615384615,0,4,95,70,57
615 Tripoli St,15212,40.45612,-79.99923,58,3.85,1.411764706,20,4,88,63,54
1255 Wisconsin Ave,15216,40.392292,-80.03488,35,3.65,1.352941176,5,4,86,46,
4047 Cape Cod Dr,15239,40.467014,-79.703476,7,3.285714286,1.333333333,,1,49,21,
837 Chester Ave,15202,40.50265,-80.06309,31,3.225,1.235294118,3,2,56,39,
94 S 22nd St,15203,40.428013,-79.97481,73,3.775,1.777777778,20,5,94,64,66
104 Race St,15218,40.433952,-79.88581,35,3.525,1.5,6,6,61,55,
3031 Vernon Ave,15227,40.384712,-79.968,10,3.9,1.333333333,0,1,46,33,
8674 Peebles Rd,15237,40.56583,-80.007675,2,3.75,2.5,2,1,22,29,
450 Salem Dr,15243,40.379868,-80.057655,11,3.363636364,1.727272727,3,1,37,36,
512 Michigan St,15210,40.415752,-79.997574,14,3.321428571,1.583333333,3,2,58,62,35
1331 Fallowfield Ave,15216,40.41508,-80.02371,13,3.923076923,1.222222222,,2,48,55,36
518 Clair Dr,15241,40.35604,-80.06172,10,3.15,1.777777778,2,3,17,21,7
5612 Tracy Dr,15236,40.342285,-80.00635,1,4,1,3,0,13,15,13
5812 Black St,15206,40.46734,-79.92427,61,3.85,1.9375,14,10,80,64,75
798 Cooke Dr,15234,40.36752,-80.03087,28,3.625,1.578947368,1,1,64,55,24
1437 Marion Dr,15236,40.33421,-79.99241,6,3,1,1,1,11,21,5
1591 Oakleaf Ln,15237,40.576576,-80.08049,1,3.5,2,,,9,0,
4598 Doverdell Dr,15236,40.35509,-79.99705,13,3.192307692,1.5,2,2,44,30,
339 Birch Ave,15228,40.377247,-80.03621,34,3.75,1.823529412,4,1,53,46,32
419 Linial Ave,15226,40.409203,-80.00765,1,2,1,0,,12,63,6
445 Kilbourne St,15207,40.412167,-79.936295,10,3.7,1.25,1,5,33,40,21
1177 Firwood Dr,15243,40.369946,-80.066154,3,3.333333333,1.666666667,1,,20,28,18
449 Decatur Ave,15221,40.42201,-79.846176,20,3.575,1.538461538,0,4,47,32,
1429 Manley St,15205,40.432114,-80.05531,22,2.775,1.117647059,3,1,59,38,25
1544 Loretta Dr,15235,40.49293,-79.79817,0,0,0,,1,15,28,5
520 Rossmore Ave,15226,40.397404,-80.02231,24,3.625,1.235294118,2,3,69,42,28
204 Camelot Dr,15237,40.58411,-80.044106,6,3.166666667,1.25,1,2,32,26,20
3305 Charlemagne Cir,15237,40.544037,-80.01742,43,2.8,1.5,6,3,46,33,21
313 W Hutchinson Ave,15218,40.433643,-79.89155,35,3.575,1.444444444,6,6,63,52,
2250 Mary St #313,15203,40.425335,-79.97456,71,3.725,1.75,20,4,92,58,95
110 Connie Dr,15214,40.499935,-80.028,13,4.5,1.833333333,0,0,14,41,
224 Siple St,15239,40.493423,-79.78134,4,3.625,1.333333333,,1,31,28,
101 Hazel Pl,15221,40.426716,-79.85237,14,3.785714286,1.6,0,3,27,29,
623 Midtown Sq,15219,40.447155,-79.97579,60,3.9,1.611111111,14,11,78,59,49
1905 Murdstone Rd,15241,40.345936,-80.07158,0,0,0,0,,7,29,3
2393 Traci Dr,15237,40.587143,-80.087814,0,0,0,,,3,0,
4041 Impala Dr,15239,40.466618,-79.70504,7,3.285714286,1.333333333,,1,9,22,8
310 Soose Rd,15209,40.50004,-79.96307,8,4.5625,2,0,0,20,23,12
3215 Allendale St,15204,40.455727,-80.061676,15,4.3,1.714285714,2,1,63,47,48
2328 Elsie St,15210,40.416477,-79.97353,33,3.775,1.611111111,12,1,49,45,22
2405 Collins Rd,15235,40.449753,-79.85298,0,0,0,,0,6,36,13
2131 Saint Leo St,15203,40.422558,-79.9784,71,3.825,1.7,20,4,69,51,29
295 Baldwin Rd,15207,40.3899,-79.93259,1,2,0,1,0,2,25,1
702 College Ave,15232,40.45514,-79.92844,77,3.925,2.117647059,19,11,91,70,65
1128 Woodland Ave,15212,40.46987,-80.02694,8,3.8125,1.25,1,1,59,43,44
828 Chester Ave,15202,40.502373,-80.06263,31,3.225,1.235294118,3,2,53,39,
2204 Parklyn St,15234,40.386795,-80.00488,6,3,1.2,,1,33,48,13
5526 Comet Way,15232,40.45097,-79.93241,75,3.9,1.875,20,11,93,70,55
61 Longuevue Dr,15228,40.364628,-80.05038,14,3.714285714,2,2,2,32,19,
276 46th St,15201,40.471165,-79.956764,81,3.975,1.611111111,20,5,80,51,67
3049 Fadette St,15204,40.451218,-80.06377,5,3,1.2,0,1,49,44,17
545 Kelso Rd,15243,40.370243,-80.07589,2,3.75,1,1,,16,28,
245 Parker Dr,15216,40.39157,-80.04895,42,3.425,1.666666667,6,4,66,46,28
721 Kewanna Ave,15234,40.36365,-80.03681,14,3.535714286,1.538461538,1,2,48,51,17
700 Saint James St,15232,40.4514,-79.93762,63,3.8,1.8125,20,9,90,72,63
145 Alcan Dr,15239,40.47665,-79.71605,0,0,0,,0,10,20,10
2013 Beulah Rd,15235,40.436295,-79.840614,3,3,1.333333333,1,1,16,26,6
2721 Connecticut Ave,15216,40.400375,-80.03491,36,3.875,1.411764706,2,5,74,46,35
628 Beulah Rd,15235,40.454544,-79.845,3,3.5,1,,,33,35,19
118 Holly Hill Dr,15237,40.519173,-80.01166,22,3.075,1.533333333,1,2,21,35,
2724 Churchview Ave,15227,40.38509,-79.97618,26,3.8,1.222222222,0,1,71,43,28
551 Allenby Ave,15218,40.43067,-79.89109,41,3.3,1.470588235,7,5,66,49,
103 Vermillion Dr,15209,40.48192,-79.96819,36,3.975,1.705882353,20,0,24,37,38
424 Tahoe Dr,15239,40.461567,-79.714554,6,2.916666667,1.166666667,,1,28,20,11
2434 Smallman St #321,15222,40.454273,-79.98053,68,3.95,1.933333333,20,10,78,61,83
9254 Wedgewood Dr,15239,40.482273,-79.72999,1,3.5,1,,,2,0,
143 Inglewood Dr,15228,40.364906,-80.05435,14,3.714285714,2,2,1,26,21,13
181 Lodi Way,15201,40.467762,-79.96492,51,3.85,1.833333333,20,4,88,51,78
1072 Renton Rd,15239,40.49778,-79.741066,2,3.75,1,0,,8,0,
1612 Davis Ave,15212,40.480495,-80.04,12,3.333333333,1.375,0,1,60,42,30
200 Hollywood St,15205,40.442875,-80.05488,1,5,0,2,1,60,44,26
7240 Monticello St,15208,40.4589,-79.8937,7,4.571428571,1.75,3,0,68,54,30
413 South Ave,15221,40.44359,-79.88963,32,3.875,1.444444444,8,4,83,63,70
334 Braddsley Dr,15235,40.426586,-79.824715,9,4.333333333,1.6,2,2,6,25,
839 Norwich Ave,15226,40.39056,-80.02327,20,3.575,1.315789474,2,3,59,32,29
4 Standish Blvd,15228,40.363243,-80.047935,19,3.684210526,1.916666667,2,2,51,30,
223 1/2 38th St,15201,40.466293,-79.96338,51,3.925,1.882352941,20,4,90,60,83
1616 Chelton Ave,15226,40.38699,-80.011284,13,3.576923077,1.272727273,1,1,39,50,20
7106 Perrysville Ave,15202,40.509556,-80.08195,2,4.25,1.5,1,0,34,35,
337 Sleepy Hollow Rd,15228,40.379536,-80.02952,13,3.384615385,1.5,0,1,32,39,22
231 Ruxton St,15211,40.425053,-80.00139,39,3.575,1.647058824,5,3,62,69,38
145 Brookmeade Dr,15237,40.540108,-80.0599,2,3.25,1.5,,1,7,0,2
2812 Connecticut Ave,15216,40.399643,-80.03635,36,3.8,1.411764706,2,5,77,46,35
77 Courtney St,15202,40.512173,-80.09059,6,3.916666667,1.666666667,1,,33,30,12
3102 Lenox Oval,15237,40.547207,-80.01623,46,3.05,1.533333333,5,3,55,32,
115 Upper Arrowhead Rd,15237,40.522102,-80.01636,12,3.333333333,1.454545455,3,2,37,36,19
2267 Tilbury Ave,15217,40.431374,-79.91773,59,3.825,1.555555556,5,8,77,51,74
2621 Tilbury Ave,15217,40.427704,-79.918365,60,3.85,1.5,4,7,79,50,67
9472 Magellan Dr,15237,40.578365,-80.0217,12,3.333333333,1.583333333,3,1,19,27,
1607 Nash Ave,15235,40.490803,-79.79673,0,0,0,,1,20,28,17
312 Aberdeen Dr,15239,40.502583,-79.74817,2,3.75,1,0,,1,0,3
20 Fairview Mnr,15238,40.540012,-79.88344,0,0,0,0,,1,0,9
1108 Bessica St,15221,40.44649,-79.87192,9,4,1.4,1,3,63,51,
103 Apple Ln,15238,40.576553,-79.88772,0,0,0,,,12,0,16
5715 Beacon St #104,15217,40.434933,-79.924484,60,4,1.375,5,8,93,54,84
33 Wilkins Rd,15221,40.433796,-79.86031,4,4,1.5,0,0,14,32,
839 Garlow Blvd,15239,40.49313,-79.77437,3,3.166666667,1,,0,28,28,10
480 Clair Dr,15241,40.354836,-80.06122,12,3.125,1.8,3,3,23,21,6
7127 Schoyer Ave,15218,40.421852,-79.896416,22,3.3,1.375,6,2,78,69,53
4 Woodland Dr,15228,40.357685,-80.044815,25,3.25,1.8,2,3,56,43,
8760 Washington Heights Ave,15237,40.5635,-80.04639,4,4.375,1.333333333,2,0,17,0,16
2414 Custer Ave,15210,40.392406,-79.97883,16,3.46875,1.083333333,,1,46,34,15
4121 Foster St,15201,40.47111,-79.962364,63,3.775,1.588235294,20,5,91,50,74
1420 Lowrie St,15212,40.460896,-79.985985,65,3.875,1.9375,17,9,55,48,58
944 Key West Dr,15239,40.468235,-79.724976,0,0,0,,,1,10,
323 Natchez St,15211,40.428642,-80.01138,44,3.625,1.55,8,3,68,68,33
407 Old Camp Horne Rd,15237,40.52049,-80.08916,5,3.8,1.8,0,,15,21,5
118 Catalina Dr,15239,40.46807,-79.70401,8,3.375,1.285714286,,1,42,21,16
1255 Oakridge St,15226,40.3916,-80.01111,12,3.583333333,1.3,1,1,62,43,20
191 38th St,15201,40.467537,-79.96479,51,3.9,1.823529412,20,4,83,61,94
114 Orchard Sq,15229,40.517597,-80.016014,6,3.25,1.5,2,2,28,37,12
935 Bayridge Ave,15226,40.390713,-80.02023,21,3.525,1.277777778,1,1,71,29,32
409 E Waldheim Rd,15215,40.495922,-79.89247,19,3.131578947,1.444444444,1,4,9,0,
141 Lacrosse St,15218,40.426903,-79.88284,30,3.325,1.375,7,4,72,50,
2221 Delaware Ave,15218,40.423832,-79.87974,25,3.75,1.428571429,3,3,62,48,
725 Berkshire Ave,15226,40.393913,-80.021454,25,3.475,1.222222222,1,1,72,39,42
2480 Corteland Dr,15241,40.313187,-80.08057,6,4.416666667,2,0,,9,0,5
869 Blue Ridge Rd,15239,40.45969,-79.71415,7,2.928571429,1.285714286,,1,9,22,
3607 Butler St #403,15201,40.46563,-79.96547,45,3.975,2,20,4,90,62,94
214 Mountain Ave,15210,40.415688,-79.978745,7,3.928571429,1.8,10,0,63,47,50
600 Bending Oak Ln,15238,40.538322,-79.87193,0,0,0,,,0,0,2
1654 Moynelle Dr,15243,40.365955,-80.07832,3,4.166666667,1.666666667,1,,12,27,
1119 Greenlawn Dr,15220,40.4109,-80.05057,11,2.863636364,1.9,0,2,26,32,21
411 Wilson Dr,15235,40.469444,-79.84219,3,3.5,1,0,,13,30,10
2712 Saybrook Dr,15235,40.44568,-79.84182,0,0,0,0,,6,31,2
575 Lenora St,15206,40.46741,-79.91293,25,3.7,1.444444444,7,4,69,60,72
2279 Rochester Rd,15237,40.57434,-80.07517,1,3.5,2,,,11,0,
5145 Holmes St,15201,40.47873,-79.95238,31,4,1.588235294,20,2,74,42,51
104 Graeser Ave,15241,40.33632,-80.050255,22,3,1.789473684,1,3,40,50,
1885 Beulah Rd,15235,40.439255,-79.84313,0,0,0,,0,9,29,6
6302 Stanton Ave,15206,40.468285,-79.91663,50,3.875,1.705882353,8,5,68,51,87
3262 Beechdale St,15227,40.377533,-79.96772,7,4,1,0,1,37,35,
2935 Merwyn Ave,15204,40.456303,-80.051506,3,3.833333333,1.5,2,1,54,43,37
382 Carmen Dr,15236,40.346672,-79.99547,7,3.285714286,1.333333333,2,3,34,23,
130 Pine Ct,15239,40.47849,-79.74862,2,3.5,2,,,15,25,6
1836 Merriman Way,15203,40.43085,-79.97946,77,3.525,1.368421053,20,5,92,70,78
110 Crescent Hills Rd,15235,40.47353,-79.82283,25,3.125,1.2,1,3,33,28,13
1117 Shady Ave,15232,40.449265,-79.92049,72,3.45,1.611111111,16,7,54,62,75
3 Edgewood Rd,15215,40.49893,-79.88933,17,3.470588235,1.466666667,1,4,14,37,17
3607 Butler St #304,15201,40.46563,-79.96547,45,3.975,2,20,4,90,62,94
5528 Howe St,15232,40.450493,-79.931946,73,3.85,1.882352941,20,10,91,70,55
171 Mahoning Dr,15235,40.46551,-79.81785,14,2.857142857,1.2,1,2,34,27,12
7118 Hermitage St,15208,40.46034,-79.89679,5,4.7,1.666666667,3,0,63,57,78
5100 5th Ave #301,15232,40.44741,-79.938255,61,3.525,1.5,20,6,79,71,60
118 Kearns Pl,15205,40.42901,-80.05039,27,2.675,1.166666667,1,1,58,33,24
804 Herschel St,15220,40.440453,-80.0429,5,4.2,1,2,1,39,43,43
6452 Rosemoor St,15217,40.422466,-79.92403,27,3.45,1.470588235,2,7,74,50,57
1715 Briarwood Ln,15239,40.483353,-79.737274,3,3.5,1.5,0,,3,0,5
1437 Macon Ave,15218,40.427437,-79.89365,29,3.475,1.411764706,7,3,53,45,66
540 Lovelace St,15220,40.4404,-80.03896,9,4.166666667,1.166666667,3,0,36,47,39
134 Highland Rd,15235,40.46608,-79.83642,5,3,1.333333333,1,2,40,31,
1403 S Canal St,15215,40.49582,-79.92737,26,3.775,1.6,1,3,52,40,
1426 Orangewood Ave,15216,40.412415,-80.018654,6,4.083333333,1,,1,39,59,24
5815 Hobart St,15217,40.434025,-79.922226,63,3.9,1.529411765,5,8,93,51,68
439 Woodrift Ln,15236,40.32567,-79.97056,0,0,0,0,,9,0,
1110 Oswin St,15220,40.443615,-80.04332,4,4.625,1,2,0,43,41,17
2304 Hidden Timber Dr,15241,40.33825,-80.090576,3,3.333333333,1.5,1,,3,0,
104 Buehner Dr,15237,40.537018,-80.019485,20,2.95,1.388888889,5,1,48,31,18
230 Main Blvd,15237,40.55119,-80.04045,10,3.65,1.25,1,1,51,0,19
131 5th St,15215,40.49394,-79.9044,21,4,1.909090909,1,3,61,0,44
19 Hennig Dr,15236,40.365093,-80.00153,11,3,1.6,0,2,43,41,5
126 Slater Dr,15236,40.336197,-79.96344,16,3.75,1.75,1,1,46,42,17
1023 Milton St,15218,40.433098,-79.8952,26,3.5,1.411764706,6,5,78,48,84
1553 Dalton Dr,15237,40.58301,-80.07819,1,3.5,2,,,11,0,15
30 Sumner Ave,15221,40.41764,-79.846794,20,3.575,1.571428571,0,4,64,43,27
323 Downing St,15219,40.4581,-79.9668,29,4.2,1.944444444,20,3,71,65,68
826 Geyer Rd,15212,40.49374,-79.99257,1,4.5,2,1,,3,27,
3680 Saxonburg Blvd,15238,40.570972,-79.894,0,0,0,,,4,0,7
9 Longfellow Rd,15215,40.50615,-79.895966,0,0,0,1,0,6,26,6
316 Paris Rd,15235,40.45925,-79.8355,13,3.576923077,1.2,1,2,38,31,
1808 Sillview Dr,15243,40.362537,-80.08047,3,4.166666667,1.666666667,0,,20,25,
4122 Edge Rd,15227,40.363388,-79.97998,32,3.575,1.3125,3,2,67,44,
206 William St,15209,40.481762,-79.97578,24,4.2,1.769230769,8,0,64,30,41
507 Lucy Dr,15236,40.341404,-80.000206,4,3.875,1.333333333,4,0,14,19,
211 Sandle Ave W,15237,40.55729,-80.04166,8,3.875,1.142857143,2,1,34,0,
2231 Groveland St,15234,40.386963,-80.003075,5,3.2,1.2,,1,34,51,12
447 Union Ave,15205,40.443554,-80.063675,22,3.85,1.333333333,3,1,53,47,
1130 McKenna Ave,15205,40.42646,-80.04839,29,2.7,1.166666667,1,2,58,34,25
925 Valley View Ave,15202,40.508698,-80.06817,14,4.428571429,1.857142857,2,3,25,34,
145 Rolshouse Rd,15237,40.556026,-80.04055,8,3.875,1.142857143,2,1,42,0,23
1211 Clover Circle Ct,15227,40.398556,-79.96643,1,4,2,,0,11,0,
262 Fiesta Dr,15239,40.472073,-79.70838,8,3.375,1.285714286,,1,41,21,
129 Lebanon Church Rd,15236,40.34341,-79.96413,14,3.857142857,1.75,1,,39,43,
840 Ridgeview Dr,15228,40.35983,-80.040085,10,3.5,1.444444444,3,3,35,48,
2610 Siesta Dr,15241,40.308277,-80.07928,0,0,0,0,,9,0,11
730 Carriage Cir,15205,40.426117,-80.100555,1,3.5,1,2,,20,0,
6653 Hedge St,15206,40.466522,-79.900696,3,4.333333333,1,3,,36,45,8
1026 Haslage Ave,15212,40.461937,-79.99451,23,3.775,1.611111111,15,3,63,48,36
201 Colony Ct,15205,40.4294,-80.1001,1,3.5,1,2,,19,14,6
126 Hillson Ave,15227,40.374832,-79.978294,39,3.625,1.214285714,2,3,74,42,
4162 Sardis Rd,15239,40.51,-79.71438,0,0,0,,,0,0,
1529 Lime Hollow Rd,15235,40.470352,-79.82726,22,3,1.2,1,2,47,29,24
